ticker,variant,days_in_trade,bh_days,exposure_pct,round_trips,win_rate,avg_trade_return,med_days_per_trade,total_return,deployed_cagr,edge_vs_bh,intrade_sharpe,maxdd,bps_per_day,beat_bh_deployed_cagr,beat_bh_bps,beat_bh_intrade_sharpe
EFX,ANT_all,1986,2514,79.0,32,0.531,-0.0018,53.0,-0.3145,-0.0468,-0.1159,0.003,-0.5265,-1.9,False,False,False
EG,buy_and_hold,350,350,100.0,0,,,,-0.0682,-0.0496,0.0,-0.067,-0.2509,-2.02,False,False,False
EG,R1_confirmed,291,350,83.1,5,0.4,-0.0058,46.0,-0.0613,-0.0533,-0.0037,-0.071,-0.2222,-2.18,False,False,False
EG,R1_share_ge50,118,350,33.7,3,0.667,-0.0028,16.0,-0.0103,-0.0219,0.0277,-0.001,-0.1111,-0.88,True,True,True
EG,ANT_pup50,135,350,38.6,2,0.5,0.0146,41.0,0.0182,0.0343,0.0839,0.263,-0.1312,1.34,True,True,True
EG,ANT_pup60,115,350,32.9,2,1.0,0.0197,31.0,0.0285,0.0636,0.1132,0.373,-0.1312,2.45,True,True,True
EG,ANT_pup70,79,350,22.6,2,1.0,0.0298,13.0,0.0492,0.1656,0.2152,0.695,-0.1312,6.08,True,True,True
EG,ANT_all,136,350,38.9,2,1.0,0.0177,41.5,0.0246,0.0461,0.0957,0.308,-0.1312,1.79,True,True,True
EIX,buy_and_hold,2514,2514,100.0,0,,,,0.0137,0.0014,0.0,0.146,-0.4619,0.05,False,False,False
EIX,R1_confirmed,1689,2514,67.2,36,0.694,0.0008,36.5,-0.0629,-0.0096,-0.011,0.113,-0.5772,-0.38,False,False,False
EIX,R1_share_ge50,1217,2514,48.4,33,0.697,0.0058,21.0,0.1549,0.0303,0.0289,0.252,-0.4821,1.18,True,True,True
EIX,ANT_pup50,2004,2514,79.7,36,0.583,-0.0026,48.0,-0.2051,-0.0285,-0.0299,0.047,-0.5277,-1.15,False,False,False
EIX,ANT_pup60,2004,2514,79.7,36,0.583,-0.0026,48.0,-0.2051,-0.0285,-0.0299,0.047,-0.5277,-1.15,False,False,False
EIX,ANT_pup70,1982,2514,78.8,36,0.611,-0.0021,48.0,-0.1901,-0.0264,-0.0278,0.054,-0.5277,-1.06,False,False,False
EIX,ANT_all,2007,2514,79.8,36,0.583,-0.0026,48.0,-0.1706,-0.0232,-0.0246,0.066,-0.5277,-0.93,False,False,False
EL,buy_and_hold,2514,2514,100.0,0,,,,0.1892,0.0175,0.0,0.227,-0.8654,0.69,False,False,False
EL,R1_confirmed,1508,2514,60.0,43,0.698,0.0028,17.0,-0.1947,-0.0355,-0.053,0.069,-0.8238,-1.44,False,False,False
EL,R1_share_ge50,1086,2514,43.2,36,0.667,0.0033,15.0,-0.1145,-0.0278,-0.0453,0.101,-0.713,-1.12,False,False,False
EL,ANT_pup50,1872,2514,74.5,47,0.745,0.0109,28.0,0.1223,0.0157,-0.0018,0.223,-0.8321,0.62,False,False,False
EL,ANT_pup60,1861,2514,74.0,46,0.739,0.01,28.0,0.0707,0.0093,-0.0082,0.206,-0.8311,0.37,False,False,False
EL,ANT_pup70,1789,2514,71.2,45,0.756,0.0161,26.0,0.4322,0.0519,0.0344,0.321,-0.7724,2.01,True,True,True
EL,ANT_all,1875,2514,74.6,47,0.745,0.0115,28.0,0.1556,0.0196,0.0021,0.234,-0.8296,0.77,True,True,True
ELV,buy_and_hold,882,882,100.0,0,,,,4.5235,0.6295,0.0,0.52,-0.5115,19.38,False,False,False
ELV,R1_confirmed,658,882,74.6,12,0.583,-0.021,29.0,-0.3126,-0.1337,-0.7632,-0.343,-0.5555,-5.7,False,False,False
ELV,R1_share_ge50,581,882,65.9,11,0.636,-0.0203,24.0,-0.2791,-0.1323,-0.7618,-0.339,-0.52,-5.63,False,False,False
ELV,ANT_pup50,727,882,82.4,12,0.833,-0.0164,35.5,-0.2835,-0.1091,-0.7386,-0.252,-0.5527,-4.59,False,False,False
ELV,ANT_pup60,726,882,82.3,12,0.833,-0.0163,35.5,-0.2823,-0.1087,-0.7382,-0.25,-0.5527,-4.57,False,False,False
ELV,ANT_pup70,719,882,81.5,12,0.833,-0.0166,35.5,-0.2849,-0.1109,-0.7404,-0.256,-0.5527,-4.66,False,False,False
ELV,ANT_all,727,882,82.4,12,0.833,-0.0164,35.5,-0.2835,-0.1091,-0.7386,-0.252,-0.5527,-4.59,False,False,False
EMN,buy_and_hold,2474,2474,100.0,0,,,,-0.1425,-0.0155,0.0,0.109,-0.6536,-0.62,False,False,False
EMN,R1_confirmed,1579,2474,63.8,40,0.6,-0.001,30.5,-0.3628,-0.0694,-0.0539,-0.061,-0.6031,-2.85,False,False,False
EMN,R1_share_ge50,1193,2474,48.2,37,0.649,0.0063,15.0,-0.0488,-0.0105,0.005,0.137,-0.5255,-0.42,True,True,True
EMN,ANT_pup50,1961,2474,79.3,43,0.651,0.0022,37.0,-0.2552,-0.0372,-0.0217,0.042,-0.6331,-1.5,False,False,False
EMN,ANT_pup60,1951,2474,78.9,43,0.651,0.0016,37.0,-0.2947,-0.0441,-0.0286,0.018,-0.6331,-1.79,False,False,False
EMN,ANT_pup70,1940,2474,78.4,43,0.628,0.0013,37.0,-0.3015,-0.0455,-0.03,0.014,-0.6331,-1.85,False,False,False
EMN,ANT_all,1963,2474,79.3,43,0.628,0.0018,37.0,-0.2697,-0.0395,-0.024,0.034,-0.6341,-1.6,False,False,False
EMR,buy_and_hold,2514,2514,100.0,0,,,,1.7748,0.1077,0.0,0.502,-0.515,4.06,False,False,False
EMR,R1_confirmed,1511,2514,60.1,40,0.6,0.0117,28.5,0.2771,0.0416,-0.0661,0.288,-0.5657,1.62,False,False,False
EMR,R1_share_ge50,1282,2514,51.0,37,0.622,0.0093,25.0,0.1577,0.0292,-0.0785,0.25,-0.5888,1.14,False,False,False
EMR,ANT_pup50,1947,2514,77.4,42,0.548,0.0171,39.5,0.5951,0.0623,-0.0454,0.352,-0.5692,2.4,False,False,False
EMR,ANT_pup60,1912,2514,76.1,42,0.595,0.0194,38.5,0.7551,0.077,-0.0307,0.399,-0.5692,2.94,False,False,False
EMR,ANT_pup70,1903,2514,75.7,42,0.571,0.0189,37.5,0.7156,0.0741,-0.0336,0.389,-0.5692,2.84,False,False,False
EMR,ANT_all,1947,2514,77.4,42,0.548,0.0171,39.5,0.5951,0.0623,-0.0454,0.352,-0.5692,2.4,False,False,False
ENDP,buy_and_hold,292,292,100.0,0,,,,-0.7906,-0.7406,0.0,-1.236,-0.8039,-53.54,False,False,False
ENDP,R1_confirmed,227,292,77.7,2,0.5,-0.0356,59.5,-0.5952,-0.6336,0.107,-0.955,-0.6408,-39.84,True,True,True
ENDP,R1_share_ge50,205,292,70.2,2,0.5,-0.0452,48.5,-0.6007,-0.6765,0.0641,-1.158,-0.6457,-44.78,True,True,True
ENDP,ANT_pup50,282,292,96.6,2,0.0,-0.3333,77.5,-0.7447,-0.7048,0.0358,-1.052,-0.766,-48.42,True,True,True
ENDP,ANT_pup60,282,292,96.6,2,0.0,-0.3333,77.5,-0.7447,-0.7048,0.0358,-1.052,-0.766,-48.42,True,True,True
ENDP,ANT_pup70,282,292,96.6,2,0.0,-0.3333,77.5,-0.7447,-0.7048,0.0358,-1.052,-0.766,-48.42,True,True,True
ENDP,ANT_all,282,292,96.6,2,0.0,-0.3333,77.5,-0.7447,-0.7048,0.0358,-1.052,-0.766,-48.42,True,True,True
ENPH,buy_and_hold,1181,1181,100.0,0,,,,-0.8111,-0.2992,0.0,-0.187,-0.9104,-14.11,False,False,False
ENPH,R1_confirmed,832,1181,70.4,15,0.533,-0.0071,44.0,-0.4406,-0.1614,0.1378,0.07,-0.7661,-6.98,True,True,True
ENPH,R1_share_ge50,702,1181,59.4,13,0.462,-0.0298,44.0,-0.5441,-0.2457,0.0535,-0.062,-0.7554,-11.19,True,True,True
ENPH,ANT_pup50,1010,1181,85.5,15,0.467,-0.0184,51.0,-0.6282,-0.2188,0.0804,-0.034,-0.8068,-9.8,True,True,True
ENPH,ANT_pup60,1007,1181,85.3,15,0.467,-0.0175,51.0,-0.6237,-0.217,0.0822,-0.03,-0.8045,-9.71,True,True,True
ENPH,ANT_pup70,949,1181,80.4,14,0.5,-0.0098,53.0,-0.5214,-0.1777,0.1215,0.039,-0.8014,-7.77,True,True,True
ENPH,ANT_all,1011,1181,85.6,15,0.467,-0.0186,51.0,-0.629,-0.219,0.0802,-0.034,-0.8072,-9.81,True,True,True
EOG,buy_and_hold,2514,2514,100.0,0,,,,0.4834,0.0403,0.0,0.301,-0.7751,1.57,False,False,False
EOG,R1_confirmed,1726,2514,68.7,44,0.682,0.01,28.5,0.0307,0.0044,-0.0359,0.218,-0.6991,0.18,False,False,False
EOG,R1_share_ge50,1265,2514,50.3,39,0.744,0.0217,20.0,0.8237,0.1272,0.0869,0.512,-0.4737,4.75,True,True,True
EOG,ANT_pup50,2073,2514,82.5,45,0.689,0.0165,41.0,0.2137,0.0238,-0.0165,0.262,-0.7724,0.93,False,False,False
EOG,ANT_pup60,2055,2514,81.7,45,0.689,0.0187,41.0,0.3725,0.0396,-0.0007,0.301,-0.7427,1.54,False,False,False
EOG,ANT_pup70,1949,2514,77.5,45,0.711,0.0149,37.0,0.1586,0.0192,-0.0211,0.249,-0.7347,0.76,False,False,False
EOG,ANT_all,2074,2514,82.5,45,0.689,0.0164,41.0,0.2072,0.0231,-0.0172,0.261,-0.7737,0.91,False,False,False
EPAM,buy_and_hold,1016,1016,100.0,0,,,,-0.7009,-0.2587,0.0,-0.233,-0.796,-11.88,False,False,False
EPAM,R1_confirmed,702,1016,69.1,11,0.636,-0.0018,35.0,-0.3065,-0.1231,0.1356,0.123,-0.6392,-5.21,True,True,True
EPAM,R1_share_ge50,585,1016,57.6,10,0.6,0.0375,36.5,0.0906,0.0381,0.2968,0.334,-0.6194,1.48,True,True,True
EPAM,ANT_pup50,844,1016,83.1,11,0.636,-0.0369,61.0,-0.615,-0.248,0.0107,-0.163,-0.7711,-11.31,True,True,True
EPAM,ANT_pup60,824,1016,81.1,11,0.636,-0.0207,61.0,-0.548,-0.2156,0.0431,-0.093,-0.7711,-9.64,True,True,True
EPAM,ANT_pup70,824,1016,81.1,11,0.636,-0.0207,61.0,-0.548,-0.2156,0.0431,-0.093,-0.7711,-9.64,True,True,True
EPAM,ANT_all,845,1016,83.2,11,0.636,-0.0369,61.0,-0.6149,-0.2477,0.011,-0.163,-0.7711,-11.29,True,True,True
EQIX,buy_and_hold,2514,2514,100.0,0,,,,1.5336,0.0977,0.0,0.479,-0.4275,3.7,False,False,False
EQIX,R1_confirmed,1602,2514,63.7,47,0.745,0.0178,21.0,0.9064,0.1068,0.0091,0.519,-0.3294,4.03,True,True,True
EQIX,R1_share_ge50,1223,2514,48.6,38,0.684,0.0101,25.5,0.3828,0.0691,-0.0286,0.387,-0.2939,2.65,False,False,False
EQIX,ANT_pup50,1983,2514,78.9,49,0.673,0.0195,32.0,1.2117,0.1061,0.0084,0.501,-0.3744,4.0,True,True,True
EQIX,ANT_pup60,1907,2514,75.9,48,0.688,0.0218,30.0,1.4419,0.1252,0.0275,0.561,-0.3997,4.68,True,True,True
EQIX,ANT_pup70,1855,2514,73.8,47,0.702,0.0225,29.0,1.4877,0.1318,0.0341,0.586,-0.4037,4.91,True,True,True
EQIX,ANT_all,1987,2514,79.0,49,0.694,0.02,33.0,1.2679,0.1094,0.0117,0.511,-0.3744,4.12,True,True,True
EQR,buy_and_hold,2514,2514,100.0,0,,,,-0.2274,-0.0255,0.0,0.024,-0.4796,-1.03,False,False,False
EQR,R1_confirmed,1624,2514,64.6,42,0.738,0.0115,33.0,0.5375,0.069,0.0945,0.407,-0.3147,2.65,True,True,True
EQR,R1_share_ge50,1329,2514,52.9,41,0.732,0.0166,27.0,0.8351,0.122,0.1475,0.611,-0.3198,4.57,True,True,True
EQR,ANT_pup50,2073,2514,82.5,44,0.614,-0.0002,42.0,-0.0956,-0.0121,0.0134,0.085,-0.4828,-0.48,True,True,True
EQR,ANT_pup60,2017,2514,80.2,44,0.636,0.0043,42.0,0.1354,0.016,0.0415,0.185,-0.4548,0.63,True,True,True
EQR,ANT_pup70,1944,2514,77.3,44,0.614,0.0069,42.0,0.2869,0.0332,0.0587,0.256,-0.359,1.3,True,True,True
EQR,ANT_all,2073,2514,82.5,44,0.614,-0.0002,42.0,-0.0956,-0.0121,0.0134,0.085,-0.4828,-0.48,True,True,True
EQT,buy_and_hold,1537,1537,100.0,0,,,,-0.126,-0.0218,0.0,0.125,-0.6911,-0.88,False,False,False
EQT,R1_confirmed,1116,1537,72.6,25,0.72,0.0112,26.0,-0.3299,-0.0864,-0.0646,-0.05,-0.7079,-3.59,False,False,False
EQT,R1_share_ge50,860,1537,56.0,20,0.7,-0.0052,18.0,-0.4845,-0.1765,-0.1547,-0.315,-0.701,-7.7,False,False,False
EQT,ANT_pup50,1231,1537,80.1,24,0.667,0.0294,31.0,0.0646,0.0129,0.0347,0.221,-0.6603,0.51,True,True,True
EQT,ANT_pup60,1224,1537,79.6,24,0.667,0.028,31.0,0.0287,0.0058,0.0276,0.202,-0.6664,0.23,True,True,True
EQT,ANT_pup70,1176,1537,76.5,22,0.682,0.0252,31.0,-0.078,-0.0173,0.0045,0.141,-0.6614,-0.69,True,True,True
EQT,ANT_all,1240,1537,80.7,25,0.68,0.0316,31.0,0.1549,0.0297,0.0515,0.265,-0.6334,1.16,True,True,True
ERIE,buy_and_hold,320,320,100.0,0,,,,-0.4498,-0.3753,0.0,-1.301,-0.4953,-18.67,False,False,False
ERIE,R1_confirmed,292,320,91.2,1,0.0,-0.216,105.0,-0.4619,-0.4142,-0.0389,-1.467,-0.4867,-21.22,False,False,False
ERIE,R1_share_ge50,231,320,72.2,1,0.0,-0.0216,74.0,-0.2491,-0.2684,0.1069,-0.926,-0.3188,-12.4,True,True,True
ERIE,ANT_pup50,306,320,95.6,1,0.0,-0.2081,107.0,-0.4555,-0.3939,-0.0186,-1.382,-0.4857,-19.87,False,False,False
ERIE,ANT_pup60,306,320,95.6,1,0.0,-0.2081,107.0,-0.4555,-0.3939,-0.0186,-1.382,-0.4857,-19.87,False,False,False
ERIE,ANT_pup70,305,320,95.3,1,0.0,-0.2115,106.0,-0.4579,-0.397,-0.0217,-1.396,-0.4857,-20.07,False,False,False
ERIE,ANT_all,306,320,95.6,1,0.0,-0.2081,107.0,-0.4555,-0.3939,-0.0186,-1.382,-0.4857,-19.87,False,False,False
ES,buy_and_hold,2514,2514,100.0,0,,,,0.3184,0.0281,0.0,0.236,-0.4676,1.1,False,False,False
ES,R1_confirmed,1592,2514,63.3,40,0.575,0.0064,33.0,0.1048,0.0159,-0.0122,0.183,-0.4278,0.63,False,False,False
ES,R1_share_ge50,1175,2514,46.7,32,0.625,-0.0007,25.0,-0.1615,-0.0371,-0.0652,-0.039,-0.4717,-1.5,False,False,False
ES,ANT_pup50,1896,2514,75.4,40,0.475,0.0023,42.0,-0.0534,-0.0073,-0.0354,0.098,-0.5025,-0.29,False,False,False
ES,ANT_pup60,1880,2514,74.8,40,0.525,0.003,42.0,-0.027,-0.0037,-0.0318,0.113,-0.5025,-0.15,False,False,False
ES,ANT_pup70,1825,2514,72.6,39,0.538,0.0075,45.0,0.1507,0.0196,-0.0085,0.199,-0.5025,0.77,False,False,False
ES,ANT_all,1899,2514,75.5,40,0.5,0.0031,42.0,-0.0259,-0.0035,-0.0316,0.114,-0.5024,-0.14,False,False,False
ESRX,buy_and_hold,748,748,100.0,0,,,,0.0563,0.0186,0.0,0.199,-0.3515,0.73,False,False,False
ESRX,R1_confirmed,504,748,67.4,12,0.667,0.0303,38.5,0.2942,0.1376,0.119,0.632,-0.2379,5.12,True,True,True
ESRX,R1_share_ge50,392,748,52.4,11,0.727,0.0504,37.0,0.5451,0.3227,0.3041,1.218,-0.1595,11.1,True,True,True
ESRX,ANT_pup50,612,748,81.8,12,0.417,0.0314,45.0,0.3023,0.1149,0.0963,0.552,-0.2424,4.32,True,True,True
ESRX,ANT_pup60,612,748,81.8,12,0.417,0.0314,45.0,0.3023,0.1149,0.0963,0.552,-0.2424,4.32,True,True,True
ESRX,ANT_pup70,575,748,76.9,12,0.5,0.0377,43.0,0.4048,0.1606,0.142,0.716,-0.2424,5.91,True,True,True
ESRX,ANT_all,613,748,82.0,12,0.417,0.0318,45.0,0.3089,0.117,0.0984,0.56,-0.2424,4.39,True,True,True
ESS,buy_and_hold,2514,2514,100.0,0,,,,0.093,0.009,0.0,0.165,-0.454,0.35,False,False,False
ESS,R1_confirmed,1702,2514,67.7,45,0.733,0.0199,20.0,1.1392,0.1192,0.1102,0.599,-0.3015,4.47,True,True,True
ESS,R1_share_ge50,1297,2514,51.6,39,0.744,0.0241,20.0,1.2085,0.1664,0.1574,0.782,-0.2298,6.11,True,True,True
ESS,ANT_pup50,2090,2514,83.1,47,0.787,0.0129,34.0,0.4948,0.0497,0.0407,0.316,-0.4681,1.92,True,True,True
ESS,ANT_pup60,2089,2514,83.1,47,0.787,0.0129,34.0,0.494,0.0496,0.0406,0.316,-0.4681,1.92,True,True,True
ESS,ANT_pup70,2080,2514,82.7,47,0.766,0.0122,34.0,0.4515,0.0462,0.0372,0.303,-0.4681,1.79,True,True,True
ESS,ANT_all,2090,2514,83.1,47,0.787,0.0129,34.0,0.4948,0.0497,0.0407,0.316,-0.4681,1.92,True,True,True
ETFC,buy_and_hold,1196,1196,100.0,0,,,,0.6619,0.113,0.0,0.47,-0.5868,4.25,False,False,False
ETFC,R1_confirmed,801,1196,67.0,22,0.864,0.0364,27.5,0.9664,0.2371,0.1241,0.721,-0.5091,8.44,True,True,True
ETFC,R1_share_ge50,605,1196,50.6,18,0.889,0.0387,19.0,0.8212,0.2836,0.1706,0.927,-0.4003,9.91,True,True,True
ETFC,ANT_pup50,1001,1196,83.7,22,0.636,0.0337,35.5,0.8688,0.1705,0.0575,0.59,-0.4954,6.25,True,True,True
ETFC,ANT_pup60,997,1196,83.4,22,0.636,0.0318,35.5,0.7932,0.1591,0.0461,0.565,-0.4954,5.86,True,True,True
ETFC,ANT_pup70,993,1196,83.0,22,0.636,0.0297,35.5,0.7171,0.1471,0.0341,0.54,-0.5006,5.44,True,True,True
ETFC,ANT_all,1002,1196,83.8,22,0.636,0.0349,35.5,0.9182,0.178,0.065,0.605,-0.4954,6.5,True,True,True
ETN,buy_and_hold,2514,2514,100.0,0,,,,5.1205,0.1991,0.0,0.763,-0.4503,7.21,False,False,False
ETN,R1_confirmed,1473,2514,58.6,44,0.75,0.0367,24.5,2.7233,0.2522,0.0531,0.976,-0.2524,8.92,True,True,True
ETN,R1_share_ge50,1150,2514,45.7,34,0.794,0.0371,25.0,1.6029,0.2332,0.0341,0.902,-0.2685,8.32,True,True,True
ETN,ANT_pup50,1849,2514,73.5,45,0.8,0.0437,40.0,4.0064,0.2455,0.0464,0.931,-0.3145,8.71,True,True,True
ETN,ANT_pup60,1829,2514,72.8,45,0.8,0.044,40.0,4.0741,0.2508,0.0517,0.945,-0.3145,8.88,True,True,True
ETN,ANT_pup70,1775,2514,70.6,45,0.822,0.0432,37.0,3.9161,0.2537,0.0546,0.958,-0.3145,8.97,True,True,True
ETN,ANT_all,1879,2514,74.7,45,0.778,0.0377,40.0,2.7576,0.1943,-0.0048,0.724,-0.4333,7.05,False,False,False
ETR,buy_and_hold,2514,2514,100.0,0,,,,1.7042,0.1049,0.0,0.536,-0.4199,3.96,False,False,False
ETR,R1_confirmed,1465,2514,58.3,43,0.767,0.016,26.0,0.8233,0.1088,0.0039,0.599,-0.3112,4.1,True,True,True
ETR,R1_share_ge50,1157,2514,46.0,34,0.765,0.0129,26.0,0.4307,0.0811,-0.0238,0.479,-0.2302,3.1,False,False,False
ETR,ANT_pup50,1858,2514,73.9,44,0.727,0.0126,37.0,0.5613,0.0623,-0.0426,0.369,-0.4104,2.4,False,False,False
ETR,ANT_pup60,1835,2514,73.0,44,0.75,0.0128,36.5,0.579,0.0647,-0.0402,0.378,-0.4104,2.49,False,False,False
ETR,ANT_pup70,1815,2514,72.2,44,0.75,0.012,35.5,0.528,0.0606,-0.0443,0.362,-0.4104,2.34,False,False,False
ETR,ANT_all,1861,2514,74.0,44,0.727,0.0129,37.5,0.5801,0.0639,-0.041,0.375,-0.4104,2.46,False,False,False
ETSY,buy_and_hold,1007,1007,100.0,0,,,,-0.5176,-0.1667,0.0,-0.009,-0.8265,-7.24,False,False,False
ETSY,R1_confirmed,624,1007,62.0,16,0.75,0.025,27.5,0.1048,0.0411,0.2078,0.379,-0.5648,1.6,True,True,True
ETSY,R1_share_ge50,490,1007,48.7,15,0.733,0.0238,18.0,0.1388,0.0691,0.2358,0.421,-0.5493,2.65,True,True,True
ETSY,ANT_pup50,827,1007,82.1,17,0.647,0.0253,33.0,-0.0798,-0.025,0.1417,0.259,-0.7025,-1.01,True,True,True
ETSY,ANT_pup60,826,1007,82.0,17,0.647,0.0229,33.0,-0.1231,-0.0393,0.1274,0.234,-0.7025,-1.59,True,True,True
ETSY,ANT_pup70,809,1007,80.3,17,0.647,0.0253,33.0,-0.0609,-0.0194,0.1473,0.269,-0.6789,-0.78,True,True,True
ETSY,ANT_all,827,1007,82.1,17,0.647,0.0253,33.0,-0.0798,-0.025,0.1417,0.259,-0.7025,-1.01,True,True,True
EVHC,buy_and_hold,467,467,100.0,0,,,,1.0368,0.4679,0.0,0.624,-0.658,15.23,False,False,False
EVHC,R1_confirmed,399,467,85.4,2,0.5,-0.1473,167.0,-0.2952,-0.1982,-0.6661,-0.31,-0.658,-8.77,False,False,False
EVHC,R1_share_ge50,362,467,77.5,2,0.5,-0.1379,148.5,-0.2828,-0.2066,-0.6745,-0.323,-0.658,-9.18,False,False,False
EVHC,ANT_pup50,414,467,88.7,2,0.5,-0.1259,170.5,-0.2414,-0.1548,-0.6227,-0.188,-0.658,-6.67,False,False,False
EVHC,ANT_pup60,414,467,88.7,2,0.5,-0.1259,170.5,-0.2414,-0.1548,-0.6227,-0.188,-0.658,-6.67,False,False,False
EVHC,ANT_pup70,414,467,88.7,2,0.5,-0.1259,170.5,-0.2414,-0.1548,-0.6227,-0.188,-0.658,-6.67,False,False,False
EVHC,ANT_all,414,467,88.7,2,0.5,-0.1259,170.5,-0.2414,-0.1548,-0.6227,-0.188,-0.658,-6.67,False,False,False
EVRG,buy_and_hold,1631,1631,100.0,0,,,,0.1827,0.0263,0.0,0.23,-0.3922,1.03,False,False,False
EVRG,R1_confirmed,944,1631,57.9,30,0.733,0.0181,23.0,0.5574,0.1255,0.0992,0.638,-0.2488,4.69,True,True,True
EVRG,R1_share_ge50,752,1631,46.1,25,0.76,0.0205,24.0,0.5162,0.1497,0.1234,0.716,-0.2423,5.53,True,True,True
EVRG,ANT_pup50,1097,1631,67.3,25,0.68,0.0131,35.0,0.2476,0.0521,0.0258,0.347,-0.3161,2.02,True,True,True
EVRG,ANT_pup60,1097,1631,67.3,25,0.68,0.0131,35.0,0.2476,0.0521,0.0258,0.347,-0.3161,2.02,True,True,True
EVRG,ANT_pup70,1069,1631,65.5,25,0.68,0.0139,29.0,0.2697,0.0579,0.0316,0.375,-0.3022,2.23,True,True,True
EVRG,ANT_all,1098,1631,67.3,25,0.68,0.0132,35.0,0.25,0.0526,0.0263,0.349,-0.3161,2.03,True,True,True
EW,buy_and_hold,2514,2514,100.0,0,,,,2.2382,0.125,0.0,0.528,-0.5432,4.67,False,False,False
EW,R1_confirmed,1694,2514,67.4,40,0.775,0.0382,27.0,2.938,0.2262,0.1012,0.79,-0.3541,8.09,True,True,True
EW,R1_share_ge50,1351,2514,53.7,34,0.794,0.0461,23.5,3.1171,0.3021,0.1771,0.979,-0.3529,10.47,True,True,True
EW,ANT_pup50,2060,2514,81.9,40,0.6,0.0303,31.5,1.6852,0.1284,0.0034,0.531,-0.4923,4.79,True,True,True
EW,ANT_pup60,2060,2514,81.9,40,0.6,0.0303,31.5,1.6852,0.1284,0.0034,0.531,-0.4923,4.79,True,True,True
EW,ANT_pup70,2042,2514,81.2,39,0.59,0.0276,32.0,1.3623,0.1119,-0.0131,0.487,-0.4986,4.21,False,False,False
EW,ANT_all,2060,2514,81.9,40,0.6,0.0303,31.5,1.6852,0.1284,0.0034,0.531,-0.4923,4.79,True,True,True
EXC,buy_and_hold,2514,2514,100.0,0,,,,0.5697,0.0462,0.0,0.308,-0.4198,1.79,False,False,False
EXC,R1_confirmed,1670,2514,66.4,39,0.641,0.0084,31.0,0.227,0.0314,-0.0148,0.254,-0.4063,1.23,False,False,False
EXC,R1_share_ge50,1442,2514,57.4,35,0.686,0.0071,29.0,0.1298,0.0216,-0.0246,0.213,-0.4136,0.85,False,False,False
EXC,ANT_pup50,1947,2514,77.4,40,0.675,0.016,34.5,0.6184,0.0643,0.0181,0.385,-0.4121,2.47,True,True,True
EXC,ANT_pup60,1936,2514,77.0,40,0.65,0.014,34.5,0.5028,0.0545,0.0083,0.346,-0.4121,2.1,True,True,True
EXC,ANT_pup70,1931,2514,76.8,40,0.65,0.0133,34.5,0.458,0.0504,0.0042,0.33,-0.4121,1.95,True,True,True
EXC,ANT_all,1970,2514,78.4,40,0.65,0.0088,35.0,0.1789,0.0213,-0.0249,0.216,-0.4173,0.84,False,False,False
EXPD,buy_and_hold,2514,2514,100.0,0,,,,2.304,0.1273,0.0,0.614,-0.3601,4.75,False,False,False
EXPD,R1_confirmed,1456,2514,57.9,52,0.75,0.0229,19.0,2.0877,0.2155,0.0882,0.981,-0.1924,7.74,True,True,True
EXPD,R1_share_ge50,1151,2514,45.8,42,0.738,0.022,17.0,1.3798,0.209,0.0817,0.94,-0.2162,7.53,True,True,True
EXPD,ANT_pup50,1923,2514,76.5,55,0.709,0.0266,29.0,2.7492,0.1891,0.0618,0.84,-0.3449,6.87,True,True,True
EXPD,ANT_pup60,1916,2514,76.2,55,0.709,0.0267,29.0,2.776,0.191,0.0637,0.846,-0.3449,6.93,True,True,True
EXPD,ANT_pup70,1820,2514,72.4,54,0.741,0.0291,28.5,3.1962,0.2197,0.0924,0.994,-0.3419,7.88,True,True,True
EXPD,ANT_all,1953,2514,77.7,55,0.709,0.0269,29.0,2.8024,0.1881,0.0608,0.835,-0.3449,6.84,True,True,True
EXPE,buy_and_hold,2514,2514,100.0,0,,,,1.2792,0.0861,0.0,0.409,-0.7138,3.28,False,False,False
EXPE,R1_confirmed,1692,2514,67.3,41,0.756,0.0499,29.0,3.9767,0.27,0.1839,0.785,-0.541,9.48,True,True,True
EXPE,R1_share_ge50,1450,2514,57.7,33,0.758,0.0474,35.0,2.2169,0.2252,0.1391,0.698,-0.534,8.06,True,True,True
EXPE,ANT_pup50,2051,2514,81.6,43,0.674,0.0381,39.0,1.8089,0.1353,0.0492,0.509,-0.6916,5.04,True,True,True
EXPE,ANT_pup60,2050,2514,81.5,43,0.674,0.0377,39.0,1.7643,0.1331,0.047,0.505,-0.6916,4.96,True,True,True
EXPE,ANT_pup70,2045,2514,81.3,43,0.674,0.0371,39.0,1.6969,0.13,0.0439,0.499,-0.6937,4.85,True,True,True
EXPE,ANT_all,2063,2514,82.1,43,0.674,0.0397,39.0,2.053,0.1461,0.06,0.531,-0.6916,5.41,True,True,True
EXR,buy_and_hold,2504,2504,100.0,0,,,,0.5137,0.0426,0.0,0.29,-0.5454,1.66,False,False,False
EXR,R1_confirmed,1564,2504,62.5,43,0.698,0.0238,22.0,1.4458,0.155,0.1124,0.648,-0.366,5.72,True,True,True
EXR,R1_share_ge50,1245,2504,49.7,35,0.686,0.0264,22.0,1.24,0.1773,0.1347,0.732,-0.3234,6.48,True,True,True
EXR,ANT_pup50,2002,2504,80.0,44,0.727,0.0183,32.0,0.9302,0.0863,0.0437,0.436,-0.4911,3.28,True,True,True
